Frame,X,Y,Z
8217,2.56,4.84,-0.16
8218,1.89,4.62,-0.17
8219,1.82,5.33,-0.18
8220,2.31,5.0,-0.19
8221,2.2,5.17,-0.13
8222,2.42,5.24,-0.15
8223,3.23,4.9,-0.13
8224,3.88,5.33,-0.12
8225,3.58,5.41,-0.11
8226,4.08,5.61,-0.11
8227,3.33,5.88,-0.1
8228,3.64,5.96,-0.11
8229,3.45,6.03,-0.13
8230,4.02,5.51,-0.13
8231,3.77,5.79,-0.18
8232,4.88,5.93,-0.17
8233,5.1,6.15,-0.15
8234,6.56,6.12,-0.14
8235,6.46,5.98,-0.13
8236,6.31,6.14,-0.12
8237,6.04,6.37,-0.12
8238,6.49,6.32,-0.1
8239,6.24,5.9,-0.12
8240,6.63,5.86,-0.09
8241,6.94,5.21,-0.09
8242,6.64,5.8,-0.08
8243,7.21,5.48,-0.04
8244,6.63,5.47,-0.05
8245,6.72,5.29,-0.04
8246,6.66,5.17,-0.04
8247,6.91,4.96,-0.06
8248,6.52,4.92,-0.08
8249,6.69,5.18,-0.06
8250,6.94,5.03,-0.08
8251,6.82,4.99,-0.07
8252,6.76,5.1,-0.07
8253,6.26,5.16,-0.06
8254,6.38,5.2,-0.06
8255,6.51,5.25,-0.07
8256,6.54,5.38,-0.06
8257,7.25,5.73,-0.06
8258,7.28,5.42,-0.05
8259,7.39,5.49,-0.07
8260,7.48,5.62,-0.08
8261,7.16,6.08,-0.07
8262,7.7,5.95,-0.07
8263,7.2,5.66,-0.09
8264,7.31,6.11,-0.09
8265,7.6,6.61,-0.08
8266,7.41,6.78,-0.1
8267,5.78,6.91,-0.1
8268,6.95,6.84,-0.12
8269,7.34,7.08,-0.13
8270,6.78,7.05,-0.09
8271,6.32,6.53,-0.07
8272,6.05,6.54,-0.1
8273,6.23,6.51,-0.1
8274,6.03,6.19,-0.11
8275,5.72,6.15,-0.12
8276,5.9,6.25,-0.13
8277,6.36,5.96,-0.12
8278,7.32,5.96,-0.12
8279,6.05,6.17,-0.12
8280,6.13,6.24,-0.12
8281,6.26,6.31,-0.13
8282,6.62,6.92,-0.1
8283,6.66,6.92,-0.12
8284,6.4,6.84,-0.12
8285,6.31,6.74,-0.13
8286,6.28,6.89,-0.15
8287,6.34,7.0,-0.15
8288,6.34,7.03,-0.16
8289,6.31,6.92,-0.16
8290,6.34,7.01,-0.16
8291,6.03,6.23,-0.18
8292,5.57,6.03,-0.15
8293,6.17,5.87,-0.16
8294,5.81,5.84,-0.14
8295,5.93,6.08,-0.13
8296,5.88,5.9,-0.18
8297,6.55,5.37,-0.13
8298,6.05,5.47,-0.12
8299,5.59,5.16,-0.12
8300,6.02,5.41,-0.11
8301,5.3,5.22,-0.07
8302,5.4,4.98,-0.09
8303,5.54,4.66,-0.09
8304,5.05,4.81,-0.08
8305,4.62,4.88,-0.08
8306,4.79,4.84,-0.07
8307,4.73,4.54,-0.08
8308,4.02,4.5,-0.06
8309,3.99,4.33,-0.05
8310,3.41,4.18,-0.08
8311,3.28,3.36,-0.09
8312,3.02,3.24,-0.09
8313,3.18,3.02,-0.11
8314,2.97,2.97,-0.09
8315,3.26,3.05,-0.09
8316,3.39,3.09,-0.09
8317,3.56,2.85,-0.1
8318,2.97,2.94,-0.1
8319,2.96,2.58,-0.14
8320,2.75,2.5,-0.14
8321,2.26,2.53,-0.13
8322,2.16,2.61,-0.15
8323,1.6,2.44,-0.14
8324,1.51,2.48,-0.15
8325,1.36,1.96,-0.16
8326,1.76,2.39,-0.15
8327,1.36,2.22,-0.14
8328,1.71,2.6,-0.14
8329,1.99,2.91,-0.13
8330,1.93,2.96,-0.15
8331,2.25,3.14,-0.15
8332,1.81,2.85,-0.14
8333,2.05,3.3,-0.15
8334,1.05,3.91,-0.15
8335,0.93,3.62,-0.16
8336,0.9,3.23,-0.16
8337,1.43,3.35,-0.16
8338,1.72,3.47,-0.12
8339,2.0,3.25,-0.12
8340,2.26,3.52,-0.1
8341,2.13,3.25,-0.11
8342,1.53,3.5,-0.09
8343,1.55,3.26,-0.1
8344,1.45,3.27,-0.12
8345,1.7,3.31,-0.11
8346,1.71,3.27,-0.11
8347,2.0,3.33,-0.11
8348,2.13,3.55,-0.11
8349,2.24,3.4,-0.12
8350,2.32,3.59,-0.12
8351,1.72,3.13,-0.18
8352,1.05,2.77,-0.16
8353,1.04,2.24,-0.15
8354,1.88,1.95,-0.13
8355,2.03,1.93,-0.13
8356,2.09,2.14,-0.13
8357,2.12,2.03,-0.13
8358,2.07,1.79,-0.13
8359,2.95,2.31,-0.13
8360,2.83,2.27,-0.11
8361,2.64,2.24,-0.11
8362,2.64,2.04,-0.13
8363,3.09,2.17,-0.12
8364,3.11,2.49,-0.11
8365,3.31,2.32,-0.11
8366,2.34,2.49,-0.1
8367,2.73,2.31,-0.12
8368,2.82,2.25,-0.11
8369,3.08,2.37,-0.1
8370,3.14,2.94,-0.13
8371,3.7,2.88,-0.11
8372,2.6,2.87,-0.12
8373,3.08,3.11,-0.1
8374,2.83,3.08,-0.11
8375,2.75,3.15,-0.11
8376,3.64,2.88,-0.13
8377,3.34,3.12,-0.13
8378,6.46,3.08,-0.12
8379,6.76,3.13,-0.13
8380,7.17,3.18,-0.12
8381,7.76,3.26,-0.09
8382,7.02,2.64,-0.11
8383,5.82,3.04,-0.09
8384,5.83,3.3,-0.06
8385,6.21,3.41,-0.05
8386,5.94,3.24,-0.06
8387,5.41,3.22,-0.05
8388,4.87,3.19,-0.05
8389,4.97,3.76,-0.06
8390,4.39,3.31,-0.04
8391,5.28,3.58,-0.09
8392,4.16,3.2,-0.07
8393,3.04,2.98,-0.11
8394,2.96,3.19,-0.14
8395,3.24,3.38,-0.16
8396,3.87,3.36,-0.16
8397,3.86,3.21,-0.16
8398,4.04,3.34,-0.16
8399,4.1,2.95,-0.17
8400,3.27,3.16,-0.13
8401,3.6,3.18,-0.14
8402,4.03,3.3,-0.13
8403,3.89,3.11,-0.14
8404,3.8,3.15,-0.11
8405,3.61,3.16,-0.13
8406,3.88,2.98,-0.11
8407,3.87,3.07,-0.11
8408,3.8,2.9,-0.13
8409,4.31,3.17,-0.1
8410,5.74,3.51,-0.09
8411,6.33,3.64,-0.06
8412,6.73,3.79,-0.07
8413,6.96,3.89,-0.06
8414,4.99,3.84,-0.13
8415,4.61,3.61,-0.15
8416,4.6,3.47,-0.15
8417,5.0,4.04,-0.15
8418,5.09,3.9,-0.18
8419,5.02,4.49,-0.2
8420,5.0,4.7,-0.16
8421,4.65,4.65,-0.16
8422,5.19,5.03,-0.15
8423,5.5,5.42,-0.15
8424,6.11,5.66,-0.13
8425,6.8,5.94,-0.09
8426,7.81,6.15,-0.09
8427,7.43,5.62,-0.11
8428,6.02,6.15,-0.16
8429,6.55,5.6,-0.14
8430,5.36,5.83,-0.18
8431,5.88,5.04,-0.22
8432,7.1,4.78,-0.15
8433,7.0,4.49,-0.14
8434,6.68,4.12,-0.17
8435,6.86,4.1,-0.17
8436,7.35,4.51,-0.14
8437,6.87,4.31,-0.13
8438,6.59,4.96,-0.12
8439,6.75,5.04,-0.13
8440,6.76,5.27,-0.1
8441,6.59,5.09,-0.12
8442,5.4,4.91,-0.17
8443,5.56,4.23,-0.16
8444,5.99,3.99,-0.15
8445,6.56,4.59,-0.14
8446,5.6,3.88,-0.15
8447,5.14,3.6,-0.1
8448,4.69,3.62,-0.12
8449,5.1,3.68,-0.13
8450,4.28,3.18,-0.14
8451,3.59,3.67,-0.11
8452,3.59,3.62,-0.1
8453,3.47,3.44,-0.11
8454,3.68,3.5,-0.11
8455,4.24,3.71,-0.13
8456,4.33,3.89,-0.1
8457,4.62,3.67,-0.12
8458,4.24,3.47,-0.14
8459,4.4,3.74,-0.14
8460,4.65,4.16,-0.14
8461,3.63,4.48,-0.17
8462,2.97,4.36,-0.18
8463,1.31,3.7,-0.16
8464,1.73,3.48,-0.17
8465,1.75,3.86,-0.15
8466,1.86,3.55,-0.17
8467,1.77,3.91,-0.16
8468,1.76,3.55,-0.17
8469,2.37,3.31,-0.14
8470,1.06,3.08,-0.16
8471,1.53,2.06,-0.12
8472,-0.2,1.93,-0.12
8473,0.18,1.76,-0.13
8474,0.41,1.63,-0.12
8475,1.6,1.41,-0.08
8476,0.85,1.18,-0.12
8477,0.72,1.06,-0.1
8478,0.45,1.28,-0.07
8479,0.61,1.43,-0.08
8480,0.39,1.67,-0.1
8481,0.75,1.35,-0.1
8482,0.93,1.28,-0.1
8483,1.24,1.04,-0.07
8484,1.44,1.16,-0.07
8485,1.62,0.92,-0.07
8486,1.39,1.19,-0.06
8487,1.6,1.04,-0.06
8488,1.79,1.01,-0.07
8489,2.03,0.93,-0.08
8490,2.16,1.06,-0.08
8491,2.16,1.0,-0.07
8492,2.05,1.08,-0.06
8493,2.04,1.03,-0.07
8494,0.71,1.68,-0.09
8495,0.85,1.65,-0.09
8496,0.93,1.58,-0.09
8497,-0.58,3.47,-0.12
8498,-0.15,3.58,-0.11
8499,-0.22,3.54,-0.12
8500,0.03,3.51,-0.11
8501,-0.53,3.37,-0.11
8502,-0.79,3.28,-0.11
8503,-1.16,3.26,-0.13
8504,-0.73,3.56,-0.14
8505,-1.77,3.38,-0.17
8506,-1.16,3.59,-0.16
8507,-0.82,3.63,-0.16
8508,-1.01,3.83,-0.16
8509,-0.48,3.72,-0.15
8510,-0.77,3.75,-0.15
8511,-0.8,3.48,-0.15
8512,-1.07,3.63,-0.14
8513,-1.36,3.49,-0.16
8514,-2.24,3.35,-0.16
8515,-2.19,3.35,-0.14
8516,-1.97,3.24,-0.17
8517,-1.89,3.55,-0.13
8518,-2.27,3.34,-0.16
8519,-2.27,3.18,-0.12
8520,-2.03,3.54,-0.13
8521,-2.65,3.33,-0.14
8522,-2.14,3.66,-0.12
8523,-2.04,3.51,-0.13
8524,-2.13,3.49,-0.12
8525,-2.31,3.49,-0.11
8526,-2.53,3.33,-0.13
8527,-2.63,3.24,-0.12
8528,-2.94,3.3,-0.11
8529,-3.13,3.41,-0.1
8530,-3.21,3.27,-0.11
8531,-3.26,3.29,-0.1
8532,-3.08,3.26,-0.09
8533,-2.71,3.19,-0.1
8534,-2.38,3.09,-0.1
8535,-2.52,3.25,-0.08
8536,-2.61,3.14,-0.08
8537,-2.89,3.08,-0.08
8538,-2.6,2.97,-0.06
8539,-2.95,3.04,-0.08
8540,-2.96,3.01,-0.08
8541,-2.54,3.18,-0.07
8542,-3.09,3.2,-0.05
8543,-2.57,3.42,-0.08
8544,-3.21,3.25,-0.07
8545,-3.27,3.37,-0.09
8546,-3.42,3.37,-0.07
8547,-3.11,3.58,-0.07
8548,-3.45,3.52,-0.06
8549,-3.24,3.56,-0.07
8550,-3.26,3.78,-0.06
8551,-3.12,3.5,-0.07
8552,-3.0,3.69,-0.06
8553,-2.84,3.47,-0.03
8554,-2.76,3.51,-0.06
8555,-2.98,3.43,-0.06
8556,-2.7,3.28,-0.05
8557,-2.81,3.3,-0.08
8558,-2.25,3.58,-0.05
8559,-2.17,3.53,-0.04
8560,-2.22,3.17,-0.05
8561,-1.49,3.4,-0.03
8562,-1.76,3.37,-0.05
8563,-1.57,3.47,-0.03
8564,-1.67,3.37,-0.03
8565,-0.88,3.43,-0.04
8566,-0.91,3.83,-0.05
8567,-0.58,3.94,-0.06
8568,-0.7,3.78,-0.04
8569,-0.9,3.92,-0.07
8570,-0.56,3.59,-0.04
8571,-0.36,4.0,-0.06
8572,0.13,3.53,-0.06
8573,0.19,3.5,-0.08
8574,0.19,3.44,-0.08
8575,0.22,3.54,-0.07
8576,-0.15,3.69,-0.07
8577,-0.27,3.85,-0.05
8578,-0.14,3.6,-0.08
8579,-0.93,3.8,-0.09
8580,-1.37,3.79,-0.09
8581,-1.3,3.84,-0.11
8582,-1.0,3.61,-0.07
8583,-1.51,3.44,-0.11
8584,-1.87,3.61,-0.1
8585,-1.82,3.44,-0.1
8586,-2.41,3.35,-0.09
8587,-1.36,3.25,-0.09
8588,-1.64,3.22,-0.09
8589,-1.78,3.27,-0.09
8590,-1.32,3.51,-0.1
8591,-0.67,3.66,-0.12
8592,-0.43,3.97,-0.13
8593,-0.04,4.37,-0.18
8594,-0.31,4.7,-0.15
8595,-0.76,4.36,-0.16
8596,-0.7,4.43,-0.15
8597,-0.43,4.67,-0.15
8598,-0.37,4.73,-0.14
8599,-0.16,4.62,-0.12
8600,-0.6,4.69,-0.14
8601,-0.3,4.7,-0.12
8602,-0.37,4.71,-0.14
8603,-0.72,4.45,-0.11
8604,-0.61,4.42,-0.1
8605,-0.98,4.44,-0.13
8606,-0.35,4.42,-0.1
8607,-0.35,4.19,-0.08
8608,-0.32,4.21,-0.09
8609,0.12,4.09,-0.08
8610,-0.32,4.09,-0.09
8611,0.24,4.14,-0.1
8612,-0.27,4.15,-0.1
8613,-0.09,4.12,-0.09
8614,-0.43,4.01,-0.08
8615,-0.48,4.02,-0.1
8616,-0.31,4.02,-0.09
8617,-0.74,3.89,-0.09
8618,-0.71,3.86,-0.09
8619,-0.87,3.64,-0.11
8620,-0.46,3.86,-0.1
8621,-1.08,3.87,-0.09
8622,-0.95,3.91,-0.1
8623,-1.0,4.16,-0.1
8624,-1.08,4.06,-0.09
8625,-1.06,4.19,-0.1
8626,-1.07,4.0,-0.09
8627,-1.04,4.15,-0.1
8628,-0.93,4.01,-0.09
8629,-1.19,3.87,-0.09
8630,-0.89,3.92,-0.11
8631,-1.19,3.89,-0.1
8632,-1.15,3.88,-0.1
8633,-0.88,4.08,-0.11
8634,-1.01,4.12,-0.09
8635,-0.93,4.09,-0.11
8636,-0.56,4.11,-0.09
8637,-1.19,4.08,-0.1
8638,-1.34,3.96,-0.1
8639,-0.89,4.01,-0.09
8640,-1.05,3.93,-0.09
8641,-1.01,4.13,-0.09
8642,-1.64,4.05,-0.1
8643,-1.03,3.91,-0.09
8644,-1.3,3.87,-0.1
8645,-1.08,3.84,-0.11
8646,-1.21,3.82,-0.11
8647,-1.4,3.96,-0.11
8648,-1.17,3.88,-0.11
8649,-0.58,3.99,-0.11
8650,-1.23,3.94,-0.11
8651,-0.82,3.98,-0.1
8652,-0.96,4.07,-0.11
8653,-1.25,3.71,-0.11
8654,-1.0,3.65,-0.11
8655,-0.74,3.79,-0.11
8656,-0.57,3.91,-0.12
8657,-0.71,3.84,-0.13
8658,-0.46,4.08,-0.11
8659,-0.83,3.99,-0.11
8660,-0.84,3.9,-0.1
8661,-0.92,3.83,-0.11
8662,-1.08,3.86,-0.12
8663,-1.03,3.92,-0.13
8664,-1.21,4.2,-0.11
8665,-1.57,3.97,-0.11
8666,-1.34,3.96,-0.12
8667,-0.96,4.34,-0.11
8668,-1.55,4.0,-0.12
8669,-0.38,4.35,-0.13
8670,-0.45,4.75,-0.12
8671,-0.9,4.34,-0.12
8672,-0.66,4.5,-0.12
8673,-0.38,4.62,-0.12
8674,-0.9,4.39,-0.12
8675,-0.83,4.39,-0.12
8676,-0.55,4.35,-0.12
8677,-1.16,4.4,-0.13
8678,-0.84,4.39,-0.12
8679,-0.83,4.39,-0.11
8680,-0.73,4.4,-0.12
8681,-0.85,4.52,-0.11
8682,-0.96,4.45,-0.13
8683,-0.77,4.45,-0.12
8684,-1.16,4.37,-0.12
8685,-1.12,4.29,-0.13
8686,-0.79,4.52,-0.12
8687,-1.02,4.51,-0.12
8688,-1.07,4.5,-0.12
8689,-1.17,4.31,-0.13
8690,-1.16,4.43,-0.12
8691,-0.76,4.45,-0.13
8692,-1.04,4.24,-0.11
8693,-0.8,4.45,-0.12
8694,-1.11,4.23,-0.11
8695,-0.95,4.29,-0.12
8696,-0.99,4.08,-0.12
8697,-1.26,3.87,-0.12
8698,-0.75,4.05,-0.12
8699,-1.13,4.17,-0.12
8700,-1.49,4.0,-0.13
8701,-1.28,3.87,-0.13
8702,-1.09,4.06,-0.12
8703,-1.1,4.24,-0.12
8704,-0.89,4.33,-0.12
8705,-1.06,4.3,-0.12
8706,-1.31,4.1,-0.12
8707,-1.37,4.04,-0.13
8708,-1.33,4.0,-0.12
8709,-1.36,4.17,-0.12
8710,-1.33,4.35,-0.12
8711,-1.58,4.27,-0.13
8712,-1.08,4.34,-0.11
8713,-1.2,4.33,-0.12
8714,-1.22,4.25,-0.13
8715,-1.46,4.21,-0.13
8716,-1.28,4.23,-0.13
8717,-1.46,4.25,-0.14
8718,-1.29,4.35,-0.12
8719,-1.42,4.35,-0.13
8720,-0.94,4.51,-0.12
8721,-1.29,4.45,-0.14
8722,-0.7,4.56,-0.13
8723,-1.18,4.4,-0.15
8724,-1.17,4.46,-0.13
8725,-1.27,4.32,-0.14
8726,-0.6,4.83,-0.14
8727,-0.6,4.87,-0.13
8728,-0.58,4.9,-0.13
8729,-0.47,4.96,-0.13
8730,-0.29,5.04,-0.13
8731,-0.69,4.83,-0.13
8732,-0.57,4.78,-0.14
8733,-0.37,4.95,-0.13
8734,-0.62,4.94,-0.12
8735,-0.84,4.81,-0.13
8736,-0.35,5.02,-0.14
8737,-0.55,4.88,-0.13
8738,-1.2,4.63,-0.13
8739,-1.32,4.55,-0.12
8740,-1.19,4.61,-0.13
8741,-1.12,4.62,-0.12
8742,-1.12,4.17,-0.13
8743,-1.02,4.22,-0.12
8744,-0.91,4.3,-0.11
8745,-1.53,4.22,-0.12
8746,-0.77,4.32,-0.12
8747,-1.14,4.05,-0.1
8748,-1.0,4.06,-0.12
8749,-1.56,3.53,-0.12
8750,-2.12,3.65,-0.1
8751,-1.69,3.59,-0.11
8752,-2.06,3.55,-0.1
8753,-1.79,3.6,-0.11
8754,-1.82,3.75,-0.1
8755,-1.93,3.59,-0.09
8756,-1.75,3.59,-0.1
8757,-1.77,3.51,-0.09
8758,-1.91,3.42,-0.1
8759,-1.79,3.34,-0.11
8760,-1.5,3.42,-0.11
8761,-1.49,3.47,-0.1
8762,-1.53,3.37,-0.08
8763,-1.85,3.3,-0.09
8764,-2.07,3.27,-0.09
8765,-1.79,3.21,-0.09
8766,-1.95,3.19,-0.08
8767,-1.38,3.43,-0.08
8768,-1.44,3.26,-0.11
8769,-1.47,3.04,-0.09
8770,-1.59,2.93,-0.07
8771,-1.13,3.0,-0.08
8772,-1.14,3.1,-0.07
8773,-0.76,2.84,-0.08
8774,-1.04,2.86,-0.06
8775,-1.19,3.03,-0.06
8776,-0.42,2.97,-0.07
8777,-0.45,2.97,-0.07
8778,-0.22,2.82,-0.05
8779,-0.82,3.05,-0.05
8780,-0.44,3.02,-0.04
8781,0.65,2.51,-0.04
8782,-0.43,2.7,-0.07
8783,0.57,2.16,-0.04
8784,0.92,1.7,-0.03
8785,0.65,1.69,-0.02
8786,0.49,1.8,-0.04
8787,0.17,1.77,-0.02
8788,0.57,1.36,-0.02
8789,0.73,1.39,-0.01
8790,1.33,1.16,0.0
8791,1.7,1.17,-0.0
8792,1.98,1.18,-0.01
8793,1.82,1.18,-0.0
8794,2.34,1.18,-0.0
8795,2.39,1.02,0.0
8796,2.31,0.61,-0.01
8797,1.86,0.25,-0.0
8798,2.49,0.68,-0.01
8799,2.36,0.12,-0.01
8800,2.64,-0.05,-0.01
8801,2.17,0.08,-0.01
8802,2.56,0.32,-0.01
8803,2.43,0.6,-0.0
8804,2.34,0.59,-0.02
8805,2.36,0.66,-0.01
8806,2.91,1.47,-0.03
8807,1.26,1.96,-0.01
8808,0.79,2.47,-0.02
8809,0.71,2.46,-0.03
8810,0.98,3.64,-0.05
8811,0.41,3.67,-0.02
8812,0.88,3.4,-0.03
8813,0.41,3.95,-0.09
8814,0.86,4.51,-0.07
8815,0.52,4.66,-0.09
8816,0.59,4.98,-0.1
8817,0.62,5.53,-0.14
8818,0.73,6.11,-0.14
8819,0.66,6.07,-0.15
8820,0.57,6.01,-0.16
8821,0.2,5.99,-0.13
8822,0.27,6.74,-0.15
8823,0.09,6.76,-0.15
8824,0.83,7.12,-0.18
8825,0.35,7.19,-0.22
8826,0.15,7.05,-0.22
8827,0.99,7.21,-0.21
8828,0.33,6.84,-0.21
8829,0.54,7.11,-0.19
8830,-0.16,6.07,-0.17
8831,-0.25,6.22,-0.2
8832,0.24,6.61,-0.16
8833,0.15,5.72,-0.14
8834,0.48,6.0,-0.14
8835,0.23,5.54,-0.12
8836,1.27,6.35,-0.12
8837,0.68,5.49,-0.09
8838,0.0,5.32,-0.1
8839,-0.22,4.9,-0.13
8840,0.0,4.74,-0.09
8841,0.12,4.47,-0.07
8842,0.11,4.39,-0.09
8843,0.64,4.45,-0.07
8844,0.52,4.34,-0.06
8845,0.72,4.55,-0.06
8846,0.57,4.23,-0.07
8847,0.51,4.37,-0.08
8848,0.43,4.48,-0.08
8849,0.47,4.17,-0.05
8850,0.38,3.8,-0.06
8851,0.38,3.85,-0.06
8852,0.43,3.9,-0.05
8853,0.38,3.7,-0.05
8854,0.57,3.65,-0.07
8855,0.66,3.68,-0.06
8856,0.58,3.5,-0.07
8857,0.72,3.37,-0.06
8858,0.52,3.59,-0.06
8859,0.58,3.74,-0.06
8860,0.65,3.66,-0.08
8861,0.55,3.68,-0.07
8862,0.42,3.71,-0.05
8863,0.28,3.74,-0.06
8864,0.7,3.83,-0.07
8865,0.88,3.88,-0.06
8866,0.73,4.05,-0.06
8867,0.94,3.97,-0.07
8868,0.47,3.93,-0.06
8869,0.48,3.99,-0.08
8870,0.92,4.23,-0.08
8871,1.06,4.14,-0.07
8872,3.36,2.89,-0.1
8873,1.75,3.28,-0.1
8874,4.28,4.29,-0.12
8875,3.85,4.75,-0.09
8876,4.6,4.02,-0.11
8877,7.61,4.58,-0.07
8878,7.1,5.01,-0.07
8879,7.23,5.04,-0.07
8880,7.78,5.2,-0.07
8881,7.79,5.07,-0.06
8882,8.42,4.97,-0.04
8883,8.25,4.84,-0.05
8884,8.55,4.76,-0.04
8885,8.9,4.61,-0.05
8886,8.98,4.55,-0.03
8887,9.16,4.57,-0.04
8888,9.04,4.49,-0.04
8889,9.2,4.62,-0.04
8890,8.91,4.61,-0.04
8891,9.17,4.71,-0.03
8892,9.29,4.62,-0.02
8893,9.26,4.64,-0.03
8894,9.09,4.72,-0.02
8895,9.57,5.02,-0.02
8896,9.45,4.87,-0.01
8897,9.44,4.74,-0.01
8898,9.29,4.92,-0.01
8899,9.36,4.94,-0.01
8900,9.33,4.96,-0.03
8901,9.2,4.99,-0.02
8902,9.03,5.13,-0.01
8903,10.58,5.08,-0.0
8904,9.67,4.99,-0.0
8905,10.02,4.99,0.0
8906,10.27,5.24,-0.0
8907,10.0,4.89,-0.0
8908,10.28,4.91,0.01
8909,9.96,4.9,0.02
8910,9.86,5.15,0.05
8911,10.11,5.19,0.02
8912,9.97,5.18,0.07
8913,10.27,5.7,0.05
8914,10.54,5.51,0.06
8915,10.35,5.9,0.06
8916,10.17,5.73,0.06
8917,10.04,5.8,0.05
8918,9.11,5.52,0.0
8919,9.2,5.32,0.01
8920,9.16,5.41,-0.01
8921,9.12,5.0,-0.03
8922,9.54,4.94,-0.01
8923,9.44,4.62,-0.04
8924,9.24,4.96,-0.04
8925,9.29,4.73,-0.04
8926,9.26,4.9,-0.01
8927,8.99,4.85,-0.01
8928,9.5,4.94,-0.02
8929,9.51,4.93,-0.02
8930,9.25,4.91,-0.03
8931,9.36,4.93,-0.02
8932,9.63,5.02,-0.01
8933,9.67,5.08,-0.02
8934,9.47,4.96,-0.01
8935,9.29,4.94,-0.01
8936,9.63,4.9,-0.0
8937,9.92,4.91,0.0
8938,10.03,4.88,0.02
8939,9.59,4.83,0.02
8940,9.85,4.66,0.0
8941,9.72,4.65,0.01
8942,10.05,4.51,0.01
8943,10.25,4.57,0.03
8944,9.66,4.59,0.03
8945,9.58,4.52,0.0
8946,9.69,4.45,0.0
8947,10.17,4.24,0.02
8948,10.33,3.83,0.01
8949,9.8,3.73,0.0
8950,9.83,4.38,0.03
8951,9.63,4.47,0.03
8952,9.24,4.28,0.01
8953,9.52,4.3,0.01
8954,9.27,4.17,0.0
8955,9.39,4.14,-0.01
8956,9.37,4.18,-0.01
8957,9.21,4.1,0.01
8958,8.91,4.15,0.0
8959,8.85,4.28,0.0
8960,9.0,4.3,-0.0
8961,9.08,4.19,0.01
8962,9.18,4.23,0.01
8963,9.69,4.16,0.02
8964,9.22,4.31,0.0
8965,9.29,4.17,0.01
8966,9.21,4.19,-0.0
8967,8.99,4.25,-0.01
8968,9.2,4.22,0.0
8969,8.95,4.17,-0.02
8970,8.92,4.22,-0.01
8971,8.72,4.12,-0.0
8972,8.76,4.24,0.0
8973,8.81,4.38,0.01
8974,8.88,4.19,-0.0
8975,8.68,4.08,-0.01
8976,8.77,4.22,-0.02
8977,8.71,4.02,-0.03
8978,8.6,4.0,0.01
8979,8.59,3.99,-0.02
8980,9.17,4.16,0.02
8981,8.99,4.07,-0.0
8982,8.82,4.11,-0.03
8983,8.6,3.92,-0.03
8984,8.25,3.99,-0.02
8985,8.45,4.0,-0.03
8986,8.69,3.96,-0.0
8987,8.51,3.82,0.0
8988,8.51,3.94,0.01
8989,8.42,3.92,-0.01
8990,8.25,3.8,-0.01
8991,8.96,3.78,0.0
8992,9.34,3.88,-0.01
8993,9.05,4.08,0.01
8994,9.64,3.69,-0.01
8995,9.34,3.71,0.0
8996,9.03,3.62,-0.01
8997,9.06,3.59,-0.01
8998,9.03,3.59,-0.01
8999,9.05,3.59,-0.02
9000,8.94,3.64,-0.01
9001,9.12,3.62,-0.01
9002,9.12,3.76,-0.01
9003,9.16,3.68,-0.01
9004,8.81,3.87,-0.02
9005,8.86,3.87,-0.02
9006,8.87,3.82,-0.02
9007,8.77,3.72,-0.01
9008,8.65,3.74,-0.0
9009,8.75,3.74,-0.01
9010,8.58,3.92,-0.01
9011,8.75,3.92,-0.02
9012,8.67,3.83,-0.02
9013,8.7,3.94,-0.03
9014,8.7,3.98,-0.03
9015,8.61,3.95,-0.03
9016,8.58,3.83,-0.02
9017,8.77,3.95,-0.01
9018,8.7,4.03,-0.02
9019,8.78,4.02,-0.01
9020,8.71,4.01,-0.02
9021,8.69,4.03,-0.02
9022,8.5,3.96,-0.02
9023,8.48,3.89,-0.03
9024,8.51,3.83,-0.03
9025,8.43,3.95,-0.02
9026,8.55,3.88,-0.03
9027,8.36,3.96,-0.03
9028,7.95,3.76,-0.04
9029,8.1,3.84,-0.04
9030,7.88,3.84,-0.03
9031,7.91,3.88,-0.05
9032,7.88,3.82,-0.04
9033,7.63,3.86,-0.04
9034,7.97,3.87,-0.03
9035,7.86,3.9,-0.04
9036,7.93,3.88,-0.04
9037,7.72,3.94,-0.05
9038,7.46,3.93,-0.04
9039,7.64,3.86,-0.04
9040,7.14,3.98,-0.04
9041,7.1,3.95,-0.05
9042,7.06,3.85,-0.04
9043,6.95,3.73,-0.03
9044,6.71,3.86,-0.05
9045,6.42,4.08,-0.07
9046,6.79,4.4,-0.08
9047,4.41,3.77,-0.1
9048,4.24,3.68,-0.12
9049,2.68,3.87,-0.1
9050,2.54,3.75,-0.1
9051,2.11,3.9,-0.09
9052,1.84,3.52,-0.12
9053,1.9,3.93,-0.11
9054,1.71,4.12,-0.08
9055,1.01,3.89,-0.1
9056,1.32,3.95,-0.12
9057,1.08,3.74,-0.1
9058,1.26,3.89,-0.11
9059,1.48,3.97,-0.09
9060,1.29,4.03,-0.11
9061,0.62,4.2,-0.11
9062,0.88,3.92,-0.09
9063,1.03,4.04,-0.1
9064,1.07,4.07,-0.11
9065,0.55,4.06,-0.11
9066,0.85,3.8,-0.1
9067,0.42,4.0,-0.1
9068,0.39,3.88,-0.09
9069,0.42,3.87,-0.09
9070,0.67,3.85,-0.09
9071,0.53,3.91,-0.09
9072,0.81,3.92,-0.09
9073,0.66,3.76,-0.09
9074,0.48,3.87,-0.09
9075,0.56,3.9,-0.09
